Date,Trading method,Allocation no,Asset,Weight of asset,Asset price,Amount to buy,Total spending,Investment period
"Jul 01, 2020",One-off,2556,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2556,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2556,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2556,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2556,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2557,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2557,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2557,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2557,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2557,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2558,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2558,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2558,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2558,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2558,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2559,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2559,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2559,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2559,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2559,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2560,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2560,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2560,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2560,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2560,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2561,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2561,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2561,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2561,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,2561,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2562,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2562,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2562,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2562,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2562,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2563,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2563,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2563,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2563,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2563,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2564,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2564,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2564,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2564,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2564,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2565,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2565,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2565,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2565,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2565,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2566,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2566,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2566,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2566,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2566,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,2567,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2567,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2567,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,2567,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,2567,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2568,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2568,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2568,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,2568,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,2568,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2569,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2569,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2569,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,2569,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2569,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2570,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2570,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2570,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,2570,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2570,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2571,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2571,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2571,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,2571,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2571,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2572,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2572,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2572,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,2572,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2572,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,2573,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2573,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2573,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,2573,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2573,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,2574,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2574,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2574,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,2574,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,2574,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2575,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2575,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2575,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,2575,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,2575,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2576,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2576,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2576,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,2576,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,2576,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2577,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2577,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2577,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,2577,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2577,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2578,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2578,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2578,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,2578,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2578,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2579,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2579,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2579,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,2579,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2579,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,2580,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2580,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2580,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,2580,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2580,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,2581,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2581,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2581,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,2581,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2581,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,2582,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2582,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2582,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2582,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,2582,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2583,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2583,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2583,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2583,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,2583,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2584,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2584,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2584,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2584,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,2584,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2585,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2585,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2585,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2585,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,2585,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2586,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2586,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2586,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2586,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2586,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2587,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2587,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2587,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2587,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2587,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,2588,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2588,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2588,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2588,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2588,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,2589,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2589,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2589,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2589,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2589,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,2590,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2590,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2590,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,2590,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2590,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,2591,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2591,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2591,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2591,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,2591,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2592,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2592,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2592,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2592,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,2592,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2593,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2593,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2593,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2593,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,2593,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2594,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2594,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2594,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2594,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,2594,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2595,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2595,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2595,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2595,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,2595,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2596,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2596,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2596,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2596,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2596,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,2597,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2597,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2597,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2597,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2597,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,2598,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2598,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2598,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2598,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2598,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,2599,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2599,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2599,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2599,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2599,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,2600,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2600,cbonds,0.25,83.04,301,24995.04,3
"Jul 01, 2020",One-off,2600,sbonds,0.0,261.9,0,0.0,3
"Jul 01, 2020",One-off,2600,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2600,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,2601,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2601,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2601,sbonds,0.5,261.9,190,49761.0,3
"Jul 01, 2020",One-off,2601,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2601,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2602,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2602,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2602,sbonds,0.45,261.9,171,44784.9,3
"Jul 01, 2020",One-off,2602,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2602,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2603,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2603,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2603,sbonds,0.45,261.9,171,44784.9,3
"Jul 01, 2020",One-off,2603,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2603,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2604,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2604,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2604,sbonds,0.4,261.9,152,39808.8,3
"Jul 01, 2020",One-off,2604,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2604,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2605,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2605,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2605,sbonds,0.4,261.9,152,39808.8,3
"Jul 01, 2020",One-off,2605,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2605,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2606,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2606,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2606,sbonds,0.4,261.9,152,39808.8,3
"Jul 01, 2020",One-off,2606,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2606,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2607,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2607,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2607,sbonds,0.35,261.9,133,34832.7,3
"Jul 01, 2020",One-off,2607,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2607,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2608,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2608,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2608,sbonds,0.35,261.9,133,34832.7,3
"Jul 01, 2020",One-off,2608,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2608,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2609,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2609,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2609,sbonds,0.35,261.9,133,34832.7,3
"Jul 01, 2020",One-off,2609,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2609,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2610,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2610,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2610,sbonds,0.35,261.9,133,34832.7,3
"Jul 01, 2020",One-off,2610,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2610,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2611,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2611,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2611,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,2611,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2611,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2612,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2612,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2612,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,2612,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2612,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2613,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2613,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2613,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,2613,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2613,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2614,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2614,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2614,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,2614,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2614,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2615,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2615,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2615,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,2615,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2615,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2616,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2616,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2616,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2616,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,2616,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2617,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2617,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2617,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2617,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2617,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2618,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2618,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2618,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2618,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2618,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2619,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2619,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2619,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2619,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2619,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2620,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2620,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2620,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2620,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2620,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2621,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2621,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2621,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,2621,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,2621,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,2622,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2622,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2622,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2622,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,2622,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,2623,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2623,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2623,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2623,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,2623,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,2624,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2624,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2624,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2624,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,2624,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,2625,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2625,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2625,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2625,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,2625,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,2626,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2626,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2626,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2626,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,2626,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,2627,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2627,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2627,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2627,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,2627,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,2628,stocks,0.3,181.47,165,29942.55,3
"Jul 01, 2020",One-off,2628,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,2628,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,2628,gold,0.0,166.62,0,0.0,3
